1.801225692033767700e-01,1.119912415742874146e-01,7.523062825202941895e-02,8.318777382373809814e-02,1.299126595258712769e-01,1.362445354461669922e-01,3.309305012226104736e-01,2.720532119274139404e-01,4.580000000000000000e+03
1.535298079252243042e-01,9.890852868556976318e-02,7.719020545482635498e-02,9.996479749679565430e-02,1.494192183017730713e-01,1.629707813262939453e-01,3.543389737606048584e-01,3.243419229984283447e-01,5.682000000000000000e+03
2.171227335929870605e-01,1.227854415774345398e-01,8.069951832294464111e-02,5.223631486296653748e-02,9.913217276334762573e-02,1.158210933208465576e-01,2.819537222385406494e-01,2.156628817319869995e-01,5.992000000000000000e+03
1.397927105426788330e-01,9.388937056064605713e-02,7.659263163805007935e-02,1.152586787939071655e-01,1.488212198019027710e-01,1.509495675563812256e-01,3.598196208477020264e-01,3.104244470596313477e-01,6.108000000000000000e+03
2.461777180433273315e-01,1.685531884431838989e-01,1.077536046504974365e-01,2.173046208918094635e-02,5.223285406827926636e-02,5.641945824027061462e-02,1.384161114692687988e-01,2.095733731985092163e-01,5.016000000000000000e+03
1.498450636863708496e-01,9.668499231338500977e-02,7.694552838802337646e-02,6.842556595802307129e-02,1.126126125454902649e-01,1.174388676881790161e-01,3.209701776504516602e-01,2.235380560159683228e-01,9.324000000000000000e+03
1.376120001077651978e-01,9.521397948265075684e-02,7.706514745950698853e-02,1.024248301982879639e-01,1.507274508476257324e-01,1.577109545469284058e-01,3.564462363719940186e-01,3.552079200744628906e-01,5.155000000000000000e+03
1.448227614164352417e-01,9.450539946556091309e-02,7.428349554538726807e-02,6.923837959766387939e-02,1.058358028531074524e-01,9.841740876436233521e-02,3.199129700660705566e-01,2.939243912696838379e-01,2.022000000000000000e+03
2.482009679079055786e-01,1.548269838094711304e-01,9.536813944578170776e-02,3.117004036903381348e-02,6.303791701793670654e-02,7.420330494642257690e-02,1.997820287942886353e-01,1.803812384605407715e-01,8.598000000000000000e+03
1.604880392551422119e-01,9.045094251632690430e-02,7.703645527362823486e-02,6.807512044906616211e-02,1.142410039901733398e-01,1.262389123439788818e-01,3.228549659252166748e-01,2.557332515716552734e-01,3.834000000000000000e+03
2.401576787233352661e-01,1.517114043235778809e-01,1.053095608949661255e-01,2.862016670405864716e-02,5.174374580383300781e-02,5.837756022810935974e-02,1.612431854009628296e-01,2.050053626298904419e-01,5.276000000000000000e+03
2.408435046672821045e-01,1.980860680341720581e-01,1.253962665796279907e-01,1.260783057659864426e-02,2.720637060701847076e-02,3.185135871171951294e-02,9.180245548486709595e-02,1.628525406122207642e-01,1.507000000000000000e+03
1.430620551109313965e-01,9.263020753860473633e-02,7.843060046434402466e-02,8.194444328546524048e-02,1.062500029802322388e-01,1.604166626930236816e-01,3.431130647659301758e-01,3.332828879356384277e-01,1.440000000000000000e+03
2.398526668548583984e-01,1.670242100954055786e-01,9.986404329538345337e-02,3.824969381093978882e-02,5.829253420233726501e-02,6.670746952295303345e-02,1.800275444984436035e-01,2.015822231769561768e-01,6.536000000000000000e+03
1.804934442043304443e-01,1.311576664447784424e-01,8.989837765693664551e-02,1.037735864520072937e-01,1.132075488567352295e-01,1.194968521595001221e-01,3.174104094505310059e-01,3.613558113574981689e-01,3.180000000000000000e+02
1.384365260601043701e-01,9.086575359106063843e-02,7.554008066654205322e-02,1.163529157638549805e-01,1.524155139923095703e-01,1.614878624677658081e-01,3.624410629272460938e-01,3.847246766090393066e-01,8.818000000000000000e+03
1.441321820020675659e-01,9.161324054002761841e-02,7.611874490976333618e-02,7.150595635175704956e-02,1.076923087239265442e-01,1.076923087239265442e-01,3.184619545936584473e-01,2.578087449073791504e-01,4.615000000000000000e+03
1.479694992303848267e-01,1.042419821023941040e-01,7.037863135337829590e-02,1.137589961290359497e-01,1.704136729240417480e-01,1.713129431009292603e-01,3.622217774391174316e-01,3.557419776916503906e-01,2.224000000000000000e+03
1.504518836736679077e-01,9.592615813016891479e-02,7.779345661401748657e-02,1.089952364563941956e-01,1.530944555997848511e-01,1.628664433956146240e-01,3.569389581680297852e-01,3.264633715152740479e-01,3.991000000000000000e+03
1.315146982669830322e-01,8.933151513338088989e-02,7.735643535852432251e-02,1.148282065987586975e-01,1.568716168403625488e-01,1.609403192996978760e-01,3.650601804256439209e-01,3.796747922897338867e-01,6.636000000000000000e+03
1.412703394889831543e-01,9.586654603481292725e-02,6.741295754909515381e-02,6.666667014360427856e-02,1.041666641831398010e-01,1.375000029802322388e-01,2.938888967037200928e-01,3.597648739814758301e-01,2.400000000000000000e+02
1.956227123737335205e-01,1.208389922976493835e-01,7.963338494300842285e-02,6.908445060253143311e-02,1.145484969019889832e-01,1.314799338579177856e-01,2.947038114070892334e-01,2.591908276081085205e-01,9.568000000000000000e+03
1.424240171909332275e-01,9.439122676849365234e-02,7.679568976163864136e-02,9.315286576747894287e-02,1.365445852279663086e-01,1.445063650608062744e-01,3.512772619724273682e-01,3.448603749275207520e-01,2.512000000000000000e+03
1.440352797508239746e-01,9.065900743007659912e-02,7.673174887895584106e-02,8.392664790153503418e-02,1.274002194404602051e-01,1.391585767269134521e-01,3.387412130832672119e-01,2.923994064331054688e-01,9.270000000000000000e+03
1.773176342248916626e-01,1.164551228284835815e-01,8.018988370895385742e-02,9.281748533248901367e-02,1.250867396593093872e-01,1.377515643835067749e-01,3.144791126251220703e-01,3.143578171730041504e-01,5.764000000000000000e+03
2.296364158391952515e-01,1.503783911466598511e-01,9.251428395509719849e-02,4.345449432730674744e-02,7.789013534784317017e-02,8.185296505689620972e-02,2.099034935235977173e-01,1.883251070976257324e-01,7.318000000000000000e+03
